"Original_country_name_in_FUBC_report","Original_crop_name_in_FUBC_report","Year","Year_for_FAO_area","FAO_area_ha","IFA_area_ha","FAO_area_used_Yes_No","IFA_N_t","IFA_P2O5_t","IFA_K2O_t","Comment","Survey_respondent","ISO3_code","Country","Crop","Crop_UNFAO","Crop_UNFAO_aggregated","Crop_for_final_IFA_reporting"
"India","Pulses","2018/19",2018,34507888,28352000,"No",806075,407673,64091,"FAI applied 2017/18 crop area breakdown to 2018/19 total area and applied 2016/17 breakdown of nutrient use by crop to 2018/19 total use.","Fertilizer Association of India (FAI)","IND","India","Pulses","Pulses","Pulses","Pulses"
"India","Grassland","2018/19",2018,10258000,0,"No",NA,NA,NA,"FAI applied 2017/18 crop area breakdown to 2018/19 total area and applied 2016/17 breakdown of nutrient use by crop to 2018/19 total use.","Fertilizer Association of India (FAI)","IND","India","Grassland","Grassland","Grassland","Grassland"
"India","Residual","2018/19",2018,0,14717000,"No",538536,224273,122138,"FAI applied 2017/18 crop area breakdown to 2018/19 total area and applied 2016/17 breakdown of nutrient use by crop to 2018/19 total use.","Fertilizer Association of India (FAI)","IND","India","Residual","Residual","Residual","Residual"
"Indonesia","Fruit Primary","2018",2018,837319,NA,"Yes",119618.176705789,38303.6263787611,55667.2981758952,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","IDN","Indonesia","Fruit Primary","Fruit, fresh nes","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Indonesia","Oil palm fruit","2018",2018,14327093,NA,"Yes",1444703.07920056,703177.394245676,1882519.9818355,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","IDN","Indonesia","Oil palm","Oil palm fruit","Oil palm fruit","Oil palm"
"Indonesia","Other Oil Crops","2018",2018,3347446,NA,"Yes",13609.2838677589,13073.7218767834,6333.41925023902,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","IDN","Indonesia","Other Oil Crops","Other Oil Crops","Other oil Crops","Other oil crops"
"Indonesia","Rice, paddy","2018",2018,11377934,NA,"Yes",988383.402220158,237371.963025693,114992.209124754,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","IDN","Indonesia","Rice, paddy","Rice, paddy","Rice, paddy","Rice"
"Indonesia","Roots and Tubers, Total","2018",2018,935117,NA,"Yes",64164.8765598716,17122.1710478674,14930.3618155928,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","IDN","Indonesia","Roots and Tubers, Total","Roots and tubers nes","Roots and tubers nes","Roots/tubers"
"Indonesia","Seed cotton","2018",2018,5162,NA,"Yes",91.6395810773381,58.688877756865,21.3233808817095,"Based on 2014 fertilizer application rates and 2018 FAO harvested area. Area refers to cotton; nutrient quantities refers to fiber crops.","IFA estimates","IDN","Indonesia","Seed cotton","Cottonseed","Cottonseed","Cottonseed"
"Indonesia","Soybeans","2018",2018,723804,NA,"Yes",17612.8152744353,16919.7035349259,8196.56231686656,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","IDN","Indonesia","Soybeans","Soybeans","Soybeans","Soybeans"
"Indonesia","Sugar cane","2018",2018,415663,NA,"Yes",44799.4449775178,10759.116525923,26060.6720729824,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","IDN","Indonesia","Sugar cane","Sugar cane","Sugar cane","Sugar cane"
"Indonesia","Vegetables Primary","2018",2018,1147863,NA,"Yes",159700.271836329,51138.5452735239,59456.3996603989,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","IDN","Indonesia","Vegetables Primary","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"Indonesia","Residual","2018",2018,4118641,NA,"Yes",75837.3205880074,28331.6902073596,22548.1689713786,"Based on 2014 fertilizer application rates and 2018 FAO harvested area. The residual area includes Citrus Fruit, Cocoa, Coffee, Maize Green, Pulses, Tea and Treenuts.","IFA estimates","IDN","Indonesia","Residual","Residual","Residual","Residual"
"Indonesia","Maize","2018",2018,5680360,NA,"Yes",665379.689188491,142043.37900573,82573.6033955064,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","IDN","Indonesia","Maize","Maize","Maize","Maize"
"Iran","Fruit Primary","2018",2018,1159337,NA,"Yes",203156.712534245,16686.2387428227,11188.7428565205,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","IRN","Iran (Islamic Republic of)","Fruit Primary","Fruit, fresh nes","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Iran","Other cereals","2018",2018,1880553,NA,"Yes",101012.419623527,8839.58491288275,1375.97339613281,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","IRN","Iran (Islamic Republic of)","Other cereals","Other cereals","Other cereals","Other cereals"
"Iran","Other Oil Crops","2018",2018,354785,NA,"Yes",32274.4862638458,6399.70673608543,3359.66913044945,"Based on 2014 fertilizer application rates and 2018 FAO harvested area. Includes Rapeseed.","IFA estimates","IRN","Iran (Islamic Republic of)","Other Oil Crops","Other Oil Crops","Other oil Crops","Other oil crops"
"Iran","Rice, paddy","2018",2018,427373,NA,"Yes",54018.2056918703,5108.34670450567,795.16733340935,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","IRN","Iran (Islamic Republic of)","Rice, paddy","Rice, paddy","Rice, paddy","Rice"
"Iran","Roots and Tubers, Total","2018",2018,106426,NA,"Yes",28881.6763145234,3649.52477603168,1590.6422461625,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","IRN","Iran (Islamic Republic of)","Roots and Tubers, Total","Roots and tubers nes","Roots and tubers nes","Roots/tubers"
"Iran","Seed cotton","2018",2018,44810,NA,"Yes",7248.75227962959,1099.1536953077,266.147331209385,"Based on 2014 fertilizer application rates and 2018 FAO harvested area. Area refers to cotton; nutrient quantities refers to fiber crops.","IFA estimates","IRN","Iran (Islamic Republic of)","Seed cotton","Cottonseed","Cottonseed","Cottonseed"
"Iran","Soybeans","2018",2018,72000,NA,"Yes",995.485524128144,1006.32637660568,438.606488869259,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","IRN","Iran (Islamic Republic of)","Soybeans","Soybeans","Soybeans","Soybeans"
"Iran","Sugar beet and sugar cane","2018",2018,207504,NA,"Yes",38310.0164033732,4747.20676266814,2722.45526233713,"Based on 2014 fertilizer application rates and 2018 FAO harvested area for all sugar crops","IFA estimates","IRN","Iran (Islamic Republic of)","Sugar beet and sugar cane","Sugar crops nes","Sugar crops nes","Residual"
"Iran","Vegetables Primary","2018",2018,354935,NA,"Yes",51878.566541339,3814.07453955809,2523.2266993687,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","IRN","Iran (Islamic Republic of)","Vegetables Primary","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"Iran","Wheat","2018",2018,6684622,NA,"Yes",327860.527198846,36936.5799181594,4444.25688944408,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","IRN","Iran (Islamic Republic of)","Wheat","Wheat","Wheat","Wheat"
"Iran","Grassland","2018",2018,29477000,NA,"Yes",60392.788463774,4415.2569773574,1120.01299836257,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","IRN","Iran (Islamic Republic of)","Grassland","Grassland","Grassland","Grassland"
"Iran","Residual","2018",2018,1121968,NA,"Yes",34593.2721033219,2529.079877069,641.548691444421,"Based on 2014 fertilizer application rates and 2018 FAO harvested area. The residual area includes Citrus Fruit, Pulses, Tea, Treenuts.","IFA estimates","IRN","Iran (Islamic Republic of)","Residual","Residual","Residual","Residual"
"Iran","Maize","2018",2018,90984,NA,"Yes",17177.0910575765,2068.91998094631,333.550676289855,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","IRN","Iran (Islamic Republic of)","Maize","Maize","Maize","Maize"
"Ireland","Wheat","2017/18",2018,57980,58000,"No",11600,3654,5568,NA,"Fertilizers Europe","IRL","Ireland","Wheat","Wheat","Wheat","Wheat"
"Ireland","Grain maize, including corn cob maize","2017/18",2018,0,0,"No",0,0,0,NA,"Fertilizers Europe","IRL","Ireland","Grain maize, including corn cob maize","Maize","Maize","Maize"
"Ireland","Green maize","2017/18",2018,0,18000,"No",2880,1530,1980,"Silage maize (no maize for biogas in Ireland)","Fertilizers Europe","IRL","Ireland","Green maize","Maize, green","Maize, green","Maize green"
"Ireland","Other cereals","2017/18",2018,202990,203000,"No",31760,12555,19560,"Barley, rye, triticale, oats, rice","Fertilizers Europe","IRL","Ireland","Other cereals","Other cereals","Other cereals","Other cereals"
"Ireland","Oilseed rape","2017/18",2018,10610,10000,"No",1800,430,700,NA,"Fertilizers Europe","IRL","Ireland","Oilseed rape","Rapeseed","Rapeseed","Rapeseed"
"Ireland","Other oil crops","2017/18",2018,0,0,"No",0,0,0,"Sunflower, soya, linseed","Fertilizers Europe","IRL","Ireland","Other oil crops","Other oil crops","Other oil Crops","Other oil crops"
"Ireland","Sugar beet","2017/18",2018,0,0,"No",0,0,0,NA,"Fertilizers Europe","IRL","Ireland","Sugar beet","Sugar beet","Sugar beet","Sugar beet"
"Ireland","Fruits & Treenuts","2017/18",2018,960,0,"No",0,0,0,"nuts, herbs, bushes, vineyards","Fertilizers Europe","IRL","Ireland","Fruits & Treenuts","Fruit, fresh nes","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Ireland","Vegetables","2017/18",2018,3550,5000,"No",300,500,500,NA,"Fertilizers Europe","IRL","Ireland","Vegetables","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"Ireland","Pulses (peas, beans)","2017/18",2018,8500,8500,"No",170,255,552.5,NA,"Fertilizers Europe","IRL","Ireland","Pulses (peas, beans)","Pulses (peas, beans)","Pulses","Pulses"
"Ireland","Potato","2017/18",2018,8230,9000,"No",1350,1800,1800,"Data for potatoes can be used as proxy for Roots and tubers","Fertilizers Europe","IRL","Ireland","Potato","Potato","Potato","Roots/tubers"
"Ireland","Total Grassland","2017/18",2018,4159000,4159000,"No",356230,83605,109050,NA,"Fertilizers Europe","IRL","Ireland","Total Grassland","Grassland","Grassland","Grassland"
"Ireland","Fertilized forests","2017/18",2018,NA,0,"No",0,0,0,NA,"Fertilizers Europe","IRL","Ireland","Fertilized forests","Forestry","Forestry","Residual"
"Ireland","Other crops","2017/18",2018,NA,18000,"No",1955,1135,2310,"Tobacco, poppy, fodder (legumes), fodder (other), short rotation coppice, perenial herbaceous crops","Fertilizers Europe","IRL","Ireland","Other crops","Other crops","Other crops","Residual"
"Croatia","Wheat","2017/18",2018,138460,156139,"No",20766.487,3591.197,3122.78,NA,"Fertilizers Europe","HRV","Croatia","Wheat","Wheat","Wheat","Wheat"
"Croatia","Grain maize, including corn cob maize","2017/18",2018,235350,252567,"No",36622.215,5809.041,5051.34,NA,"Fertilizers Europe","HRV","Croatia","Grain maize, including corn cob maize","Maize","Maize","Maize"
"Croatia","Green maize","2017/18",2018,0,0,"No",0,0,0,NA,"Fertilizers Europe","HRV","Croatia","Green maize","Maize, green","Maize, green","Maize green"
"Croatia","Other cereals","2017/18",2018,85900,87766,"No",9215.43,1755.32,1755.32,"Barley, rye, triticale, oats, rice","Fertilizers Europe","HRV","Croatia","Other cereals","Other cereals","Other cereals","Other cereals"
"Croatia","Oilseed rape","2017/18",2018,55030,23122,"No",3237.08,924.88,693.66,NA,"Fertilizers Europe","HRV","Croatia","Oilseed rape","Rapeseed","Rapeseed","Rapeseed"
"Croatia","Other oil crops","2017/18",2018,137640,81973,"No",3278.92,2459.19,1639.46,"Sunflower, soya, linseed","Fertilizers Europe","HRV","Croatia","Other oil crops","Other oil crops","Other oil Crops","Other oil crops"
"Croatia","Sugar beet","2017/18",2018,14070,21900,"No",2847,1752,1752,NA,"Fertilizers Europe","HRV","Croatia","Sugar beet","Sugar beet","Sugar beet","Sugar beet"
"Croatia","Fruits & Treenuts","2017/18",2018,53490,76000,"No",3040,2280,2280,"nuts, herbs, bushes, vineyards","Fertilizers Europe","HRV","Croatia","Fruits & Treenuts","Fruit, fresh nes","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Croatia","Vegetables","2017/18",2018,7740,7769,"No",310.76,388.45,466.14,NA,"Fertilizers Europe","HRV","Croatia","Vegetables","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"Croatia","Pulses (peas, beans)","2017/18",2018,2540,1799,"No",0,35.98,35.98,NA,"Fertilizers Europe","HRV","Croatia","Pulses (peas, beans)","Pulses (peas, beans)","Pulses","Pulses"
"Croatia","Potato","2017/18",2018,9270,10310,"No",1340.3,824.8,824.8,"Data for potatoes can be used as proxy for Roots and tubers","Fertilizers Europe","HRV","Croatia","Potato","Potato","Potato","Roots/tubers"
"Croatia","Total Grassland","2017/18",2018,672000,273000,"No",19110,6825,8190,NA,"Fertilizers Europe","HRV","Croatia","Total Grassland","Grassland","Grassland","Grassland"
"Croatia","Fertilized forests","2017/18",2018,NA,0,"No",0,0,0,NA,"Fertilizers Europe","HRV","Croatia","Fertilized forests","Forestry","Forestry","Residual"
"Croatia","Other crops","2017/18",2018,NA,36196,"No",2687.84,827.84,1085.88,"Tobacco, poppy, fodder (legumes), fodder (other), short rotation coppice, perenial herbaceous crops","Fertilizers Europe","HRV","Croatia","Other crops","Other crops","Other crops","Residual"
"Israel","non irrigated winter crops (mainly wheat)","2018",2018,NA,200000,"No",12000,2000,1000,NA,"ICL","ISR","Israel","non irrigated winter crops (mainly wheat)","Wheat","Wheat","Wheat"
"Israel","irrigated field crops","2018",2018,NA,30000,"No",6000,1000,3000,NA,"ICL","ISR","Israel","irrigated field crops","Other cereals","Other cereals","Other cereals"
"Israel","open field vegetables","2018",2018,NA,30000,"No",8000,2000,6000,NA,"ICL","ISR","Israel","open field vegetables","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"Israel","covered vegetables","2018",2018,NA,7000,"No",2000,1000,3000,NA,"ICL","ISR","Israel","covered vegetables","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"Israel","orchards","2018",2018,NA,50000,"No",10000,1000,8000,NA,"ICL","ISR","Israel","orchards","orchards","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Israel","citrus","2018",2018,22561,20000,"No",5000,2000,5000,NA,"ICL","ISR","Israel","citrus","Fruit, fresh nes","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Israel","non irrigated olives","2018",2018,NA,20000,"No",1000,200,400,NA,"ICL","ISR","Israel","non irrigated olives","Olives","Other oil Crops","Other oil crops"
"Israel","irrigated olives","2018",2018,NA,10000,"No",1500,300,1000,NA,"ICL","ISR","Israel","irrigated olives","Olives","Other oil Crops","Other oil crops"
"Israel","flowers","2018",2018,NA,6000,"No",1500,500,1000,NA,"ICL","ISR","Israel","flowers","flowers","flowers","Residual"
"Israel","fresh herbs","2018",2018,NA,2000,"No",600,300,600,NA,"ICL","ISR","Israel","fresh herbs","fresh herbs","fresh herbs","Residual"
"Israel","Wheat","2018",2018,52900,NA,"No",NA,NA,NA,NA,"ICL","ISR","Israel","Wheat","Wheat","Wheat","Wheat"
"Israel","Maize, green","2018",2018,3240,NA,"No",NA,NA,NA,NA,"ICL","ISR","Israel","Maize, green","Maize, green","Maize, green","Maize green"
"Israel","Other cereals","2018",2018,4936,NA,"No",NA,NA,NA,NA,"ICL","ISR","Israel","Other cereals","Other cereals","Other cereals","Other cereals"
"Israel","Cotton","2018",2018,6456,NA,"No",NA,NA,NA,NA,"ICL","ISR","Israel","Cotton","Cottonseed","Cottonseed","Cottonseed"
"Israel","Other Oil Crops","2018",2018,40854,NA,"No",NA,NA,NA,NA,"ICL","ISR","Israel","Other Oil Crops","Other Oil Crops","Other oil Crops","Other oil crops"
"Israel","vegetables","2018",2018,92643,NA,"No",NA,NA,NA,NA,"ICL","ISR","Israel","vegetables","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"Israel","Fruits","2018",2018,74786,NA,"No",NA,NA,NA,"excluding citrus fruits","ICL","ISR","Israel","Fruits","Fruit, fresh nes","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Israel","Treenuts","2018",2018,425,NA,"No",NA,NA,NA,NA,"ICL","ISR","Israel","Treenuts","Treenuts","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Israel","Olives","2018",2018,33700,NA,"No",NA,NA,NA,NA,"ICL","ISR","Israel","Olives","Olives","Other oil Crops","Other oil crops"
